ID_file,leg,class,language,surname,name,year_birth,gender,group,position,length,chunk
47986,XVI,BILANCIO E CONTABILITA' REGIONALE,en,Bertin,Alberto,1966,M,Presidente,15,207,Other interventions in general discussion? Are there other interventions? I close the general discussion... councilor Are there still any in general discussion? I invite you to book a little in advance. It's your turn.
47986,XVI,BILANCIO E CONTABILITA' REGIONALE,en,Restano,Claudio,1964,M,RV,16,3261,"I am a poor inhabitant of a rural mountain area, I ask however for the possibility to intervene to complete what was expressed by my Group Leader, who had already anticipated a little the intervention by the other Rassemblement Councillors. I will therefore not go into the merits of what has already been stated by my colleague, but I will dwell a little on the structure of the law, that is to say, as perhaps already mentioned by someone, a law that presents itself as urgent to address what was the flood emergency, involves other initiatives in the articulation, which we - and above all I refer to the law of the extraordinary contribution to support the ""Cogne World Cup"" competition - see favorably and also other initiatives that could have a different dignity, be treated with a separate law. Why do we say this, especially with regard to Cogne? Because already previously, with other laws, we have behaved differently, I would dare to say jokingly that there is a sort of political bipolarism. We found ourselves discussing the contribution of sports clubs and it was addressed with a rule defined as urgent and so motivated by the Councilor for the urgency of registering for the competitions of an important championship. We addressed the issue of the contribution to the ""World Cup"" of La Thuile, which was also defined as urgent and addressed with an ad hoc rule. In that case the urgency was defined by the need to approve, even without the hearings requested by some colleagues, because there was the need to conclude the contract with Warner Bros I think for the issue of television filming. Even Cogne, which I consider a location worthy of attention, as was said by the speakers and by the Councilor himself in the hearing, could enjoy a separate rule. English: We believe that a modification of regional law 3, which can be defined as a consolidated text of sport, which concerns, as already mentioned, extraordinary contributions for sporting events, therefore also includes another regulation of sport that concerns contributions for major events, is appropriate and we could have arrived at it earlier, therefore treating everyone in the same way, this was not possible. If we had discussed an ad hoc regulation on the ""Cogne World Cup"", we could have brought our contribution, also through specific hearings, especially and even more so of those who are in favor of this intervention, which we do not allow ourselves to criticize, but we support. We allow ourselves to underline that by doing so we are proceeding at least apparently, Councilor, because I am sure that you have very clear ideas, in a disorderly manner. In the future, therefore, we ask you to arrive at this reform of sport as soon as possible, enclosing under a consolidated text all the regulations that concern interventions in favor of sport, not only the financial ones, but also other regulations. That said, we are substantially in favour of this article, for the other articles we will evaluate, as my Group Leader said, from time to time, however we would like to underline what was expressed in this speech so that it remains in the minutes and in the future we can verify whether our opinion has been taken into account."
47986,XVI,BILANCIO E CONTABILITA' REGIONALE,en,Bertin,Alberto,1966,M,Presidente,17,163,"Others? There are no more reservations, I close the general discussion. The general discussion is closed. Councilor Chatrian has asked to speak, he has the floor."
47986,XVI,BILANCIO E CONTABILITA' REGIONALE,en,Chatrian,Albert,1975,M,UV,18,93,For a suspension on behalf of the majority groups to analyze the agendas.
47986,XVI,BILANCIO E CONTABILITA' REGIONALE,en,Bertin,Alberto,1966,M,Presidente,19,241,"It is 12:36, if you agree, we postpone the Council's work until 15:00 and suspend the Council's work for this morning now. The Council is suspended, we will see you at 15:00. --- The session ends at 12:36."
47987,XVI,BILANCIO E CONTABILITA' REGIONALE,en,Bertin,Alberto,1966,M,Presidente,1,202,"31 Councilors present, let's resume the discussion on Legislative Decree 171. We had closed the general discussion, we are in the reply phase. The President of the Region has booked, he has the right to do so."
47987,XVI,BILANCIO E CONTABILITA' REGIONALE,en,Testolin,Renzo,1968,M,UV,2,14022,"In reply to observations that have been brought in a somewhat disjointed manner during this morning's discussion, I note, in what have been some observations, a bit of approximation in the topics discussed and also a bit of poor punctuality and poor research of what has instead been a very clear path, which aims to provide answers, where they are useful, are possible, and are shared in their path, then more or less appreciated by those who must give judgments. In all honesty, however, I must say that the reconstruction developed by colleague Aggravi - made with great attention to detail - faithfully retraces the activities carried out during these months. I do not do this to annoy colleague Baccega, who smiles at these statements of mine, but because intellectual honesty, in my opinion, always needs to be underlined, even when not all situations have perhaps developed as expected. I believe that the important answers that are given within this budget variation, which is a budget variation that, for 95% of the financial resources put into question, corresponds to needs resulting from the flood phenomenon that hit us on June 29th and 30th... it is a budget variation that leads to the ratification of all those variations, including 21 million euros, that were activated immediately to provide answers to the population, through specific interventions carried out on the territory, thanks to the activity of the regional structures and the activities carried out on site by the Municipalities most affected by this phenomenon. Of those 21 million and some that were the object of these budget variations that we are ratifying today - and which was a path foreseen within the law that we approved a few months ago - these will be reimbursed, these yes in a manner already declared by the National Civil Protection, for approximately 20.6 million euros. The other 35 million total that are made available are resources that are made available by the Regional Administration and, for a part of these (relating to the interventions mainly to be identified in the 13.8 million euros in favor of the Municipality of Cogne, 4.4 million euros in favor of the Municipality of Valtournenche and 500 thousand euros mainly made available to the other Municipalities) a request will be made to the National Civil Protection which however does not yet have any type of coverage and for which there is still no type of certainty that the same will be refunded to the Regional Administration. Therefore this is, if we want to say, a provision of resources that, if they were to be included in the compensation and reimbursement account by the central Administration to the Autonomous Region of Valle d'Aosta, will be reused and reallocated in new and future interventions; if this were not the case, the Regional Administration would find itself next year having to implement those resources already assigned to local authorities to complete the work, to find additional resources that will have to be used to complete the initiatives to support the functional recovery of all activities - from roads to the technological networks affected - and it will be the subject of the next financial programming to develop and find this type of resources. This is one phase. The other phase is instead that of attention to the resources necessary to cover the material damage. In this sense, I also anticipate an assessment that, in my opinion, has escaped most people, and that is why I appreciated, in some ways, the analysis made by the minority colleague together with the illustration by colleague Malacrinò who punctually reported the resources allocated, chapter by chapter, on this type of intervention. The 3,900,000 euros allocated in Article 1 are essentially resources intended to compensate for the damages suffered, the material damages, by all the activities that were involved in the flood management and which are, as already underlined in other circumstances, intended for this by Law 5 (although improvable, although dated in some ways, a little more cumbersome) which we have even tried to streamline, accelerating the classic times of the end of the emergency, as classically set, and accelerating the possibility of making requests for financing and requests for support for the damages suffered - with a procedure that provides for the definitionone, through the appraisals, through the necessary procedures to then go to the disbursement - which will lead to a compensation, where those resources are sufficient, up to 70%. Where instead, in the face of a situation more important than these 3.9 million - and I will also respond to some exceptions from the Forza Italia group - net of what will be the compensations that will be evaluated based on the resources made available by the State Administration... they will complete that range of attention that the Regional Administration rightly must have for those who have suffered significant damage. On the other hand, the discussion of sharing is a discussion where the main lines of intervention have been made available on what should have been the attention to be paid to the structures, to the activities, that had not had the opportunity to work, due to the flood, in the month of July. The choice was careful, fought and also shared and brought to the table of the associations, where there were different requests, but where it was deemed (in a very transparent way, and also very seriously, in my opinion) to share a path where these resources were made available for a relaunch of the activities from a liquidity point of view. In certain cases, the situations that had occurred could lead to compensations - as we defined them - of a few thousand euros, which as a whole would not have moved the ranking of companies that perhaps have to plan the next winter activity, the next seasons and relaunch investments, and we decided to significantly support the possibility of self-financing, both to restart the activity and to create the conditions for having functional liquidity for the acquisition of stocks and so on. At the same time, and I am referring to the article on the Ski World Cup, we believed that we had to include in this bill some propulsive initiatives, initiatives that, starting from a critical situation, could give an envergure, a relaunch, to this ski resort: we did this by supporting, from a political point of view, the possibility of having the Ski World Cup in Cogne in the month of January, and to support it with a very pragmatic approach from the point of view of the use of financial resources, identifying, as the beneficiary body of this contribution, the Municipality of Cogne, not so much to diminish the importance of a World Cup in Cogne or to make it separate from the sporting world, but precisely to make immediately effective the need to intervene and to plan an event of this importance in a relatively short time, which is what separates us from today to the end of January. Other initiatives have then been introduced on the sidelines of natural disasters, which we all know well, and have gone to support the business world across the board, within which there is certainly a large part of the businesses also affected by the flood, with support for initiatives in favor of the Confidi, going to implement - and it has been underlined, and I thank those who have done so - the goodness of this path which, in recent years, in the last two years especially, has seen an increase in interest rates for those who have gotten into debt and this reimbursement in interest of the expenses incurred by our companies will in this way be compensated almost entirely compared to the law, which provides for reaching up to 75% reimbursement of the interests paid, and therefore 1,600,000 which brings the contribution in interest to the companies guaranteed by the Confidi to 4 and a half million euros. And again, the possibility - as I was saying - of having a particular attention to the territory through the Land Improvement Consortia in some situations that are worrying, from the point of view of urgency, for the districts involved but also for the seriousness of what the situations can be if they are not normalized and on which we do not intervene with a certain speed. To this, which is the universe of initiatives that, overall, count about 55 million euros of resources made available for the flood, some particularities have been added that are part, in a final part of the year, of those budget variations that are needed to give the most urgent answers to the needs expressed by the strfloods and the territory, so as to be able to close those interventions that are urgent regardless of whether there has been a flood or not; here we are talking about the Convitto Chabod or the swimming pool of Pré-Saint-Didier, where we can make comments and assessments of a broader nature and on which we may or may not agree, but which require a closure of the circle and an in-depth study has been done, the Councilor brought it to the attention of the Council Commission and I believe that this type of attention can then be partially exploited where one wants to do so, but I also believe that it is a timely response to a territory that for too long has not been served by a structure that has a very important specific weight. I will only enter into the merits, again, of an assessment, which is that relating to the Municipal Secretaries. I, if I were the one who raised this request in recent months, would be satisfied with the inclusion of this clarification, let's call it that; it was debated from a technical point of view, the competent Council Commission had wanted and also heard the General Secretary regarding a comprehensive examination of the uncertainties that the Agency of Secretaries had also expressed regarding the new formulations and the situation had been clarified in some ways. I believe that this type of intervention provides greater interpretative guarantees and greater clarity - just as requested by the opposition Councilors who had expressed this uncertainty over time - and I think that credit should also be given to these requests, to go and close a circle today. In that regard, I would like to anticipate what will also be the illustration, if we want to do it in more detail, of the amendment that we presented this morning and which goes, as shared in the Council Committee, to a principle with which a reservation is indicated, not so much to further complicate an article that has already been the subject of many changes in these weeks and months, but to support an intention - I seemed to have accepted it in those terms - of the Chamber and of the competent Commission at a time when there were two options on the table and we had proposed, within the norm, a path that was - if you like - more respectful and relevant to what were already national regulations in progress, but with the idea, where shared by the local authorities and by this Chamber, of inserting something more specific to the experience gained by the municipal secretaries in the last 5 years, and, in particular: ""Whoever had worked more than three years within the Municipalities, already acquiring a sort of familiarity with the activities to be carried out, could be considered a candidate for the post of secretary. carry out within our local authorities"". It is a path that, in my opinion, aims to clarify and also provide answers regarding what the effectiveness of the Secretaries (who are a focal point within our municipal administrations) could be and to provide 360-degree coverage of the needs to move forward with this call. I would stop here, thanking everyone for the discussion, also thanking for wanting to share the information, because in the path of sharing that has taken place in these months - net of doing it once a week, as someone said, or less - it is always very complex to be able to transmit, in a comprehensive and complete manner, every activity that is carried out on a daily basis. We tried to do it in compliance with a commitment made, but to work for the good of the activities that had to be done, and that are still to be done now, in wanting to signify shared visions within the Government, within the majority, and make them available as information and as a reason for evaluation by the opposition, who where they wanted to demonstrate their opposition or their agreement on this type of initiative were able to do so. Today is the time to have to give answers anyway, to close a circle, and this is a proposal that seems very balanced to us, which goes to give three answers, one to those who have suffered damages (and there will be a certification of these, there will be substantial coverage thanks to law 5), one to the municipal administrations, and, indirectly, one to the companies and communities that have been involved who will have the opportunity to work immediately, from December, utiusing the resources at their disposal to plan both the design part and the works part which will obviously be carried out in due time, as well as the activities to relaunch the activities on the territory, through the Ski World Cup but also through all those interventions dedicated to the territory with these 55 million made available mainly for the post-flood but not forgetting the other things which, as I was saying, had to be brought more urgently than other topics."
47987,XVI,BILANCIO E CONTABILITA' REGIONALE,en,Bertin,Alberto,1966,M,Presidente,3,430,"There are no further interventions in reply, let's move on to the articles. I recall that orders of the day have been presented. If there are no further interventions, let's move on to the orders of the day first and then to the analysis of the articles. In order, the one from the League was presented first and then that from Forza Italia. If we want to proceed like this, otherwise... Order of the day no. 1, Councilor Manfrin, it's your turn."
47987,XVI,BILANCIO E CONTABILITA' REGIONALE,en,Manfrin,Andrea Fabrizio,1983,M,LEGA VDA,4,2834,"As we have briefly summarized, we have already presented this agenda in the general discussion of the law, because to date the much discussed article 5 provides for provisions that go to grant loans and not compensation and we know that this was one of the issues debated on which a choice had to be made. I believe that our vision and our will have already been abundantly highlighted and I must tell you, President, that in your reply you made a passage that is a somewhat cryptic passage and perhaps you can clarify it, if you want, because you said that there was a round table discussion with the associations and that there were different opinions. I did not understand whether the round table discussion with the associations, which reported different opinions, was precisely on the nature of the support that the Region had to provide to businesses. This is why this agenda is here, but above all this agenda highlights a topic that you have not addressed - and I regret this, and I hope that, before the end of the discussion and the vote, you will also have the opportunity to clarify it - namely the issue of the failure to hear the associations that we have indicated, because, objectively, it has been raised by all the opposition colleagues, and I found it incomprehensible. If in your speech - I am trying to summarize, to extract something that can go in that direction - you wanted to subtly say that there were indeed different opinions on the nature of this support provided to businesses, then you knew it and you culpably avoided businesses coming to tell us what they thought, because you did not want them to leave on the record, on the record, an opinion that was contrary, perhaps negative, or more critical, otherwise it cannot be explained. The sentence with which the request for a hearing was dismissed, namely ""They are not relevant to the law"" cannot be explained; this is an objectively embarrassing thing, so it is evident that it is not acceptable. However, coming to the commitment and the agenda, as we have highlighted and as we have reported, with this agenda we ask - and even more so if you say that there is the possibility that the funds that have been put to cover, in advance of potential support and assistance from the national side... - if there will therefore be coverage from the national Government of these funds, if the resources will be freed up with which a measure can then be established. Even more so, with this agenda we ask and commit the regional Government to prepare a measure, with relative financial coverage, that recognizes adequate compensation to businesses and economic operators affected by the flood events of 29 and 30 June."
47987,XVI,BILANCIO E CONTABILITA' REGIONALE,en,Bertin,Alberto,1966,M,Presidente,5,44,"For the Government, the President of the Region."
47987,XVI,BILANCIO E CONTABILITA' REGIONALE,en,Testolin,Renzo,1968,M,UV,6,4126,"I am happy to respond to this latest request from my colleague Manfrin, because there are topics where my colleague is very knowledgeable, others where his interventions are a bit more lacking. First of all, I would like to point out that within the discussion that took place - and in which I feel he has always participated - perhaps it is also my fault, that I did not express myself in the best way, but evaluations that arose from a discussion mainly with Adava, who has been the most active interlocutor in this process during these months, have been highlighted and made available, also to colleagues. The options that had been highlighted and brought to the table, where she was also sitting, offered two types of opportunities: one to intervene with compensation, as classically understood, with a percentage of compensation of around 20% compared to the lost revenue declared by the categories, which had been identified, broadly, at around 4 million, which would have led - and I mentioned it in my reply - to compensation (which would have in some cases contributed significantly and in some cases for a few thousand euros) for many companies that had had revenues lower than 40% compared to the average of previous years. Everything still had to be certified, everything had to be lined up and everything had to be put into a context that took into account on the one hand what could be the limitations dictated by state aid, and on the other the actual reporting and bureaucracy that had to be developed in order to arrive at these reimbursements. The evaluation that had been proposed, and was proposed at the table, to which then no one said yes or no, rightly so, because then it becomes easier to perhaps go and criticize a choice that must somehow be made and say: ""No, but I preferred the other one"" ... very well, in the meantime we put one on the table and we think we can do it in the best way to provide answers, therefore we evaluated going towards a choice that could be more coherent and more positive also for those who suffered damages and for those who needed to relaunch their business, going to support them with an amount (in some ways even higher than what the individual reimbursements would have been) that however could have given all companies the possibility of supplying themselves in an appropriate manner to relaunch their season, to relaunch their work over time, making most of the resources available for a restructuring of the services that are part of the possibility of hosting new people, for initiatives such as the World Cup to relaunch the territory. I would also like to underline the commitment that there was on the part of the competent Councilor in a negotiation - that's what I call it - in a very close comparison also with the competent Ministry, which we will then talk about in the second of the two proposals on the agenda, where the Councilor and the Piedmontese Councilor have evaluated the possibility of including, where possible, also compensation in addition to reimbursements for material damage suffered, because in the Piedmontese territory, there were no structures with damage, so we collaborated to find a path that could give the two opportunities also to our territory, and I think that - net of the fact that someone is not happy and would have perhaps preferred something different - we did a careful job and with the will to give the answer that we believe is best for this type of intervention. We did it in concert and also by comparing ourselves with the associations during the process, as we had also anticipated to you; on this aspect I think that the willingness, also on the part of Finaosta, to make available a product that can be appreciated, very streamlined and very quick to set up and activate for those who need it is an important example. Therefore, with regard to your agenda, we will abstain for the reasons we have expressed."
47987,XVI,BILANCIO E CONTABILITA' REGIONALE,en,Bertin,Alberto,1966,M,Presidente,7,117,Other groups that want to join the discussion? I don't see any other requests. Councilor Manfrin has the authority.
47987,XVI,BILANCIO E CONTABILITA' REGIONALE,en,Manfrin,Andrea Fabrizio,1983,M,LEGA VDA,8,5334,"Thank you, Mr President, for your kind reply, I also thank you for your opinion on my abilities, I appreciate it in a particular way, I am sure that instead you, accustomed to covering all roles, have developed exceptional capacities of understanding on all the themes of human knowledge and you demonstrate it daily, and we thank you for this and we thank Providence for having placed you in that position because otherwise we would have unfortunately had a serious shortage in the Aosta Valley, instead we certainly have a person who understands everything in the right place, at the right time, and for this we thank you. Net of this, you were very clever to say something like this: the choice is this because the way it was designed, that is, the way you had thought of it, therefore the percentage of lost revenue, the percentage of compensation, what came in, what was given, that is, the model that you had created was not good, and since the compensation model that you had created was not good, then that is not a viable path. President, but it doesn't work like that, it doesn't work like that at all! There are two ways, at least we said it and she admitted it too: there is the way you have taken of loans, and we will see - we have expressed an opinion - we will see how many people will resort to these loans, especially since, as we also underlined in the text, the winter season has already begun and there is still no possibility of adhering to these loans, so we will see how many will adhere to them, but above all we will see what the effect will be and what the draw will be on the measure, especially for those who have been in particular difficulty, because I put myself in the shoes of a structure that has suffered damage and clearly has to deal with it and does not have the liquidity to do so, takes loans that will then have to be returned and therefore will worsen its hole. This is a method that we will verify. He said, however, and I am happy, that there are two paths: there is the path of loans that you have taken, on which I also want to reiterate that it is not that we were given the opportunity to choose in the meetings, because we said so, we were simply informed, we arrived there and were told: ""We thought of doing this, we thought of doing that, things are like this, things are like that"", not ""Which path do you want to take? But do you think it is like this or that?"", we asked it several times, if you remember: ""Are there alternatives to this proposal, to this model, to this article?"", ""No, it is like this, we are giving it to you so you can read it"". It is not the fact of being seated at the table and being informed of what was happening that makes us in some way complicit; we have taken note of it and we have told him clearly, I think that transparency is absolutely impeccable on our part. She said she was happy to answer but in reality she didn't answer, or rather, she answered as she usually does, in her omniscience, that is, not to say: ""Well, yes, we prevented the debate because we were afraid that someone would come to the Commission to say: we don't want this measure, we don't want this proposal"", it would have been more honest instead of giving the President of the Second Commission the mandate to interrupt the hearings, it would have been more honest. ""We don't want criticism, we know everything, we have infused science, we don't want criticism"". Instead, no, but as she usually does, she says in her answer that ""Net of someone's dissatisfaction"", so one could read that someone is not satisfied, but what percentage of the activities does this ""Someone"" add up to? Because she spoke mainly of Adava, but we listed two other categories, Confcommercio and Confesercenti. Were these categories asked what they thought? Because we did, we asked them, and these categories didn't even see the text. We simply didn't want to have a biased opinion from one side to the other, someone preferred to say: ""You know what? No, we don't do hearings because ""it's like this and it's like that"" and they are not relevant to the law"". We take note, we will obviously communicate to the companies and trade associations that they are no longer companies, they should not be defined as such, because the article that establishes this possibility obviously does not include them. I'll tell you the truth,there was an idea for a moment, that is, to present an amendment that removed the word ""Enterprises"" from the article, because it is not relevant and therefore it was fine as it is. It would have been a provocation and perhaps it would have added something to the debate, but we believe that this is in itself evident, in reality, even in your response. It is therefore evident that you have made a choice, we legitimately propose another, then we will vote as we do in a democracy and we will see the result at the end and everyone, inside and outside this Chamber, will be able to know what one thinks and what the other thinks in a democratic way. It would have been nicer to also have people's ideas, but you are a bit allergic to criticism. All right, agreed, we will see how many you will collect between now and the end of the legislature."
47987,XVI,BILANCIO E CONTABILITA' REGIONALE,en,Bertin,Alberto,1966,M,Presidente,9,601,"Other groups? If there are no other groups that wish to speak, we will put the agenda item no. 1 of the League to the vote. Voting is open. Voting is closed. Present: 35 Voters: 16 In favour: 16 Abstentions: 19 (Barmasse, Bertin, Bertschy, Carrel, Caveri, Chatrian, Cretier, Di Marco, Grosjacques, Guichardaz Jean-Pierre, Jordan, Lavevaz, Malacrinò, Marguerettaz, Marzi, Padovani, Rosaire, Sapinet and Testolin). The agenda item is not approved. We will therefore move on to the next agenda item of Forza Italia. Councillor Marquis to illustrate the agenda item, then you have the floor."
47987,XVI,BILANCIO E CONTABILITA' REGIONALE,en,Marquis,Pierluigi,1964,M,FI,10,7267,"We too, as a Forza Italia group, illustrate the agenda that we presented regarding compensation following the damage suffered by the flood of 29 and 30 June. It is essentially a re-proposal of the agenda that we presented in the context of the discussion of the DEFR 2025-2027, in relation to the support for economic operators who are not affected by the compensation provided by the State. We believe that, in a perspective of collaboration between the State and the Region, it is necessary to address the issue within the context of complementarity of action and at an integrative level, as is done by the Region in many situations, I am referring, for example, to what we have already seen in the past in the context of initiatives in the world of work, training, where the State makes funds available in one sector and the Region makes funds available in the other, to provide complete coverage of the needs that exist in the territory. In this case, we must underline the constructive collaborative relationship with the center-right central government that has shown, in this circumstance and in others, to have a great consideration for our region. I would like to begin, in the introduction, from the first inspection that took place in Aosta, the meeting of July 2, with the Minister of Tourism, where the availability of a series of support aids for compensation was announced for economic operators, who are the responsibility of the Ministry of Tourism: 10 million had been announced, today 15 million were decreed together with Piedmont but I believe that the given word was kept, with the decree that was approved on November 11. After that there was the inspection in the Valley and the great attention that was shown by the Minister of Public Administration and the Minister of Civil Protection who came to realize: the Ministry of Civil Protection has made available, following the decree of the State of Emergency, 20.6 million euros to deal with the difficulties. The Region has done its part and I believe that the opening of the road after 27 days of isolation has been noted with satisfaction, an important job has been done to which all the regional structures have given their contribution. In terms of the approach that there has been to this budget variation, we had said in the illustration in the intervention of the general discussion, my colleague who spoke after me repeated it, that we would have shared articles 1 to 7 and instead, as regards the attitude on the overall vote of the provision, it would also have been in consideration of what would have been the behavior on this agenda by the regional Government. We have not made any confusion, we are very clear and we believe that the Region, for our way of seeing and solving this problem, should intervene to complement what the State has done, in the context of the activities that are excluded from the benefits that are financed by the Ministry of the Interior, because in recent days we have also seen in the press that someone says that it is a shame that bars are not included, so it means that they were a need, because, if the State had made money available, they would have been useful for these categories, not as is being said now that perhaps there was no need, because someone perhaps gets 1,000 euros rather than 1,500, rather than 500 euros and that it is an evaluation of an insignificant benefit. For us it is significant, so we believe that it would have been correct for all economic operators to have had the same approach from the public administration, but an integrative approach to what the State has set up, because we cannot always think of delegating everything to the State, we also have management responsibilities and therefore I believe that, like in a family, everyone must do their part: everyone makes available what they can make at the moment to deal with the difficult situation. I believe that the allocation we have received from the State is important but if the State has provided for it within the categories included by the Ministry of Tourism, I believe that it would have been up to us to go and see which categories are excluded and intervene with the same methods on that type of activity. This is whatwhat we are asking for with this motion, nothing more; it seems very simple but also very reasonable as a proposal. We cannot understand the reason, the ratio why it cannot be accepted. Among other things, it seems to me that on the issue of compensation for indirect damages, the categories have claimed it and requested it, so either the categories do not have a clear picture of the situation, or there is something that does not add up in the approach. We will support the measure in Article 5, but it is a completely different measure, which provides an answer not to the need for compensation, it gives the possibility of opening loans, but they are two completely distinct things. We will vote for Article 5, but we ask to be able to go in this direction. To the colleagues in the opposition who said that perhaps this is the presentation of the motion, it was also an opportunity to clarify in order to eliminate their own confusion, in the sense of approaching this initiative; I say that perhaps we are the ones who have some confusion lately because we no longer know what the positions are in this Chamber. We are increasingly aware of this and it would be important to understand what the real positions are between now and the budget because we will not find ourselves dealing with a partial matter like this, but we will have to manage, in about ten or fifteen days, the budget of the Valle d'Aosta Region. Our spirit is a very clear spirit, everyone knows what our position is, a central position of Forza Italia in the center-right, we do not understand instead what the self-definitions are of placing ourselves geometrically somewhere. We believe that the center corresponds to a representation that is not geographical, but of values, so we are waiting for the evolutions that will have to happen, but we believe we should send back to the sender observations that are purely instrumental and that also seek to fuel political discord within the center-right. The center-right is a project, which is at an advanced stage because we are working together, it is nice that the League has also had a path of maturation because at the time of the DEFR the initiative we presented on compensation had not been supported, today instead it has shared this spirit, therefore it will no longer be only us of Forza Italia to represent this need of the Aosta Valley people but the number of sharing in the chamber will grow. For our part, the construction site is an advanced construction site, it is not a construction site still in the planning or design phase, therefore, to those who allow themselves to make evaluations inside the house of others, we wish to have the same success, to be able to put together the energies and forces that presuppose being able to put together."
47987,XVI,BILANCIO E CONTABILITA' REGIONALE,en,Bertin,Alberto,1966,M,Presidente,11,66,"For the Government, the President of the Region to whom I pass the floor."
47987,XVI,BILANCIO E CONTABILITA' REGIONALE,en,Testolin,Renzo,1968,M,UV,12,2940,"I will answer in this first line, and then leave room for my colleague Grosjacques regarding the more technical aspects relating to compensation from the State. I will answer you in a very simple way. Perhaps, driven by this political positioning, some aspect of the Legislative Decree has been lost that should have been analyzed in a more in-depth manner, as other colleagues have done and have tried to bring back to the Chamber. The first article, which is an article that goes to finance law 5, is an article that will guarantee compensation to those who have suffered damage in the territory. The procedure of law 5, the 3,900,000 euros of resources; it seems to me that article 1 will finance what will be the requests that have been put forward, moreover without the indication of an Ateco code or anything else, because law 5 does not provide for this type of development. Precisely in the context of what you say, these resources are made available to cover companies that will not be affected by the national decree, since, just to add one element, those who will join the national contribution will not have to have other subsidies, from other bodies or other public resources, to complete it. It goes without saying that the answer to your question is already within the Legislative Decree, that is, those resources there - which then are not sufficient or there are too many and which will have to be remodeled, increased, evaluated in a possible future bill... -, are already present and are there specifically to provide a response of reimbursement of up to 70% for those companies that have suffered material damage; those that will clearly be excluded and will not be contemplated within the national path that provides for the 15 million in reimbursements for the material damage suffered (therefore all those situations that will need to be reimbursed for the interventions that they had to do) will find an answer within law 5 with this first allocation that, if it is not sufficient, will be implemented, but which will guarantee a 70% reimbursement. This is the path that had already been adopted in 2000 with the flood, which provided coverage for the damages transversally suffered on the territory and which, also in this circumstance, with a speeding up, if we want, also of the law, because the law itself - I said it before but perhaps it escaped - should see, before being able to draw up the beneficiaries, the closure of the emergency path, which instead in this case is bypassed and, downstream of what will be the resources made available by the State, will see the formalization of who will be able to access the regional benefits; these are resources that are already available right away and will be made available to those people who have not had compensation at a national level. From this point of view, therefore, I feel authorized to say that the availability is already there and is already acknowledged within this bill."
47987,XVI,BILANCIO E CONTABILITA' REGIONALE,en,Bertin,Alberto,1966,M,Presidente,13,53,"Councilor Marquis has booked, he has the right to do so."
47987,XVI,BILANCIO E CONTABILITA' REGIONALE,en,Marquis,Pierluigi,1964,M,FI,14,1214,"Mr President, perhaps we have a misunderstanding, Article 1 covers direct material damage, the decree of the Ministry of Tourism also covers indirect damage and we are talking about this, so I don't know if we can't understand. It's very simple, you tell us something to divert the reasoning. The discussion is only and exclusively on indirect damages which are called lost profits, because material damages are one thing and Article 1 does not include indirect damages. So I am telling you that there is unfair behavior on the part of the public administration in its relations with economic operators, because there are economic operators who will receive compensation for direct and indirect damages and there are economic operators who, because the Region does not put money into indirect damages, will only receive recognition for direct damages. We must not sit here and kid ourselves, because this is the truth, because misunderstanding this means kidding ourselves, because the order of the day, to put it very clearly, has this objective, to recognize the indirect damages, what the associations to which you did not want to give answers are asking. Everything else is nonsense."
47987,XVI,BILANCIO E CONTABILITA' REGIONALE,en,Bertin,Alberto,1966,M,Presidente,15,51,"Councillor Grosjacques for the group, has the power."
